Epoch: 1	 Loss: 1.2923088403147946	 Accuracy: 0.5454784668011577
Epoch: 2	 Loss: 1.1439307840045487	 Accuracy: 0.5903868081747216
Epoch: 3	 Loss: 1.0987212060784135	 Accuracy: 0.6096395053065521
Epoch: 4	 Loss: 1.0671434225549656	 Accuracy: 0.6177966845013595
Epoch: 5	 Loss: 1.0335841841597733	 Accuracy: 0.6309534251381458
Epoch: 6	 Loss: 1.0068599619412462	 Accuracy: 0.6423559336900272
Epoch: 7	 Loss: 0.9818723296640254	 Accuracy: 0.6493728620296465
Epoch: 8	 Loss: 0.965428483506042	 Accuracy: 0.6509516709060609
Epoch: 9	 Loss: 0.9343991417517192	 Accuracy: 0.662617314270678
Epoch: 10	 Loss: 0.9146287323518674	 Accuracy: 0.6710814840803438
Epoch: 11	 Loss: 0.8974191134995028	 Accuracy: 0.6754232084904833
Epoch: 12	 Loss: 0.8777446092905553	 Accuracy: 0.680203490921849
Epoch: 13	 Loss: 0.8588217844744334	 Accuracy: 0.6873519866678361
Epoch: 14	 Loss: 0.8327709444572335	 Accuracy: 0.6972633979475484
Epoch: 15	 Loss: 0.8139282716082832	 Accuracy: 0.7028330848171213
Epoch: 16	 Loss: 0.7865306376919455	 Accuracy: 0.7123936496798526
Epoch: 17	 Loss: 0.7602085036548039	 Accuracy: 0.7206823962810279
Epoch: 18	 Loss: 0.7383721841865334	 Accuracy: 0.7293658451013069
Epoch: 19	 Loss: 0.7134311923948509	 Accuracy: 0.7387509867555477
Epoch: 20	 Loss: 0.6832184971042834	 Accuracy: 0.7508113323392684
Epoch: 21	 Loss: 0.6560964314166563	 Accuracy: 0.760810455223226
Epoch: 22	 Loss: 0.6209665952142044	 Accuracy: 0.7716428383475133
Epoch: 23	 Loss: 0.5913387073852359	 Accuracy: 0.7837031839312341
Epoch: 24	 Loss: 0.5629023396856961	 Accuracy: 0.7915095167090606
Epoch: 25	 Loss: 0.5217058306074531	 Accuracy: 0.8095342513814577
Epoch: 26	 Loss: 0.4857291770016935	 Accuracy: 0.8221647223927726
Epoch: 27	 Loss: 0.454263794627088	 Accuracy: 0.8358038768529077
Epoch: 28	 Loss: 0.413758590962529	 Accuracy: 0.8487851942812034
Epoch: 29	 Loss: 0.39021003909220187	 Accuracy: 0.8572055082887466
Epoch: 30	 Loss: 0.34527495628375254	 Accuracy: 0.8760196473993509
Epoch: 31	 Loss: 0.3055352170486616	 Accuracy: 0.8912376107359004
